NUMBER,CVNAME,CVAPETTAG,TYPE,MVDVNAME,MVDVAPETTAG,MVDVNUMBER,GAIN-VALUE,GAIN-TAG
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,MV,3_Vibrating_Feeder1_OP,PID-J143-LIC-G1118.OP,4.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.6.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,MV,3_Vibrating_Feeder2_OP,PID-J143-LIC-G1128.OP,4.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.7.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,MV,4_Vibrating_Feeder1_OP,PID-J144-LIC-G1118.OP,5.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.8.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,MV,4_Vibrating_Feeder2_OP,PID-J144-LIC-G2118.OP,5.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.9.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,MV,1_Tert_Crusher_Cavity_Level,PID-J141-BF-PID.PV,6.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.10.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,MV,1_Tert_Crusher_CSS,YC-J141-CC-01-CSS.PV,6.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.11.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,MV,2_Tert_Crusher_Cavity_Level,PID-J142-BF-PID.PV,7.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.12.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,MV,2_Tert_Crusher_CSS,YC-J142-CC-01-CCS.PV,7.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.13.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,MV,3_Tert_Crusher_Cavity_Level,PID-J143-BF-PID.PV,8.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.14.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,MV,3_Tert_Crusher_CSS,YC-J143-CC-01-CCS.PV,8.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.15.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,MV,4_Tert_Crusher_Cavity_Level,PID-J144-BF-PID.PV,9.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.16.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,MV,4_Tert_Crusher_CSS,YC-J144-CC-01-CCS.PV,9.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.17.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,MV,DMV.SP,,10.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.18.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,DV,Conv_G2700_Weightometer,CNVYR-J154-G2700.RECYCLE-WEIGHTOMETER.MPC-READING,1.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.19.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,DV,Conv_G3000_Weightometer,CNVYR-J154-G3000.TOTAL-PRODUCT-WEIGHTOMETER.MPC-READING,1.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.20.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,DV,1_Conv_Feed1_OP,CNVYR-J141-G3000.HZ-SPEED.RAW,2.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.21.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,DV,1_Conv_Feed2_OP,CNVYR-J141-G3100.HZ-SPEED.RAW,2.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.22.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,DV,2_Conv_Feed1_OP,CNVYR-J142-G3200.HZ-SPEED.RAW,3.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.23.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,DV,2_Conv_Feed2_OP,CNVYR-J142-G3300.HZ-SPEED.RAW,3.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.24.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,DV,3_Conv_Feed1_OP,CNVYR-J143-G3400.HZ-SPEED.RAW,4.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.25.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,DV,3_Conv_Feed2_OP,CNVYR-J143-G3500.HZ-SPEED.RAW,4.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.26.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,DV,4_Conv_Feed1_OP,CNVYR-J144-G3600.HZ-SPEED.RAW,5.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.27.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,DV,4_Conv_Feed2_OP,CNVYR-J144-G3700.HZ-SPEED.RAW,5.2,0,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.28.GAIN-VAL
1.4,Conv_G2168_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-01.READING,DV,Oversize_Feed,CNVYR-J153-G2200.WEIGHTOMETER.READING,10.1,0,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2168_AMPS.29.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,Fresh_Feed,PID-J130-1.PV,1.1,0.0124,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.1.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,1_Vibrating_Feeder1_OP,PID-J141-LIC-G1118.OP,2.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.2.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,1_Vibrating_Feeder2_OP,PID-J141-LIC-G1128.OP,2.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.3.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,2_Vibrating_Feeder1_OP,PID-J142-LIC-G1118.OP,3.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.4.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,2_Vibrating_Feeder2_OP,PID-J142-LIC-G1128.OP,3.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.5.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,3_Vibrating_Feeder1_OP,PID-J143-LIC-G1118.OP,4.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.6.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,3_Vibrating_Feeder2_OP,PID-J143-LIC-G1128.OP,4.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.7.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,4_Vibrating_Feeder1_OP,PID-J144-LIC-G1118.OP,5.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.8.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,4_Vibrating_Feeder2_OP,PID-J144-LIC-G2118.OP,5.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.9.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,1_Tert_Crusher_Cavity_Level,PID-J141-BF-PID.PV,6.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.10.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,1_Tert_Crusher_CSS,YC-J141-CC-01-CSS.PV,6.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.11.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,2_Tert_Crusher_Cavity_Level,PID-J142-BF-PID.PV,7.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.12.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,2_Tert_Crusher_CSS,YC-J142-CC-01-CCS.PV,7.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.13.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,3_Tert_Crusher_Cavity_Level,PID-J143-BF-PID.PV,8.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.14.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,3_Tert_Crusher_CSS,YC-J143-CC-01-CCS.PV,8.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.15.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,4_Tert_Crusher_Cavity_Level,PID-J144-BF-PID.PV,9.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.16.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,4_Tert_Crusher_CSS,YC-J144-CC-01-CCS.PV,9.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.17.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,MV,DMV.SP,,10.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.18.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,DV,Conv_G2700_Weightometer,CNVYR-J154-G2700.RECYCLE-WEIGHTOMETER.MPC-READING,1.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.19.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,DV,Conv_G3000_Weightometer,CNVYR-J154-G3000.TOTAL-PRODUCT-WEIGHTOMETER.MPC-READING,1.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.20.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,DV,1_Conv_Feed1_OP,CNVYR-J141-G3000.HZ-SPEED.RAW,2.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.21.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,DV,1_Conv_Feed2_OP,CNVYR-J141-G3100.HZ-SPEED.RAW,2.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.22.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,DV,2_Conv_Feed1_OP,CNVYR-J142-G3200.HZ-SPEED.RAW,3.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.23.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,DV,2_Conv_Feed2_OP,CNVYR-J142-G3300.HZ-SPEED.RAW,3.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.24.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,DV,3_Conv_Feed1_OP,CNVYR-J143-G3400.HZ-SPEED.RAW,4.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.25.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,DV,3_Conv_Feed2_OP,CNVYR-J143-G3500.HZ-SPEED.RAW,4.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.26.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,DV,4_Conv_Feed1_OP,CNVYR-J144-G3600.HZ-SPEED.RAW,5.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.27.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,DV,4_Conv_Feed2_OP,CNVYR-J144-G3700.HZ-SPEED.RAW,5.2,0,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.28.GAIN-VAL
1.5,Conv_G2178_Amps,CNVYR-CNVYR-J153-G2100.CURRENT-03.READING,DV,Oversize_Feed,CNVYR-J153-G2200.WEIGHTOMETER.READING,10.1,0,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2178_AMPS.29.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,Fresh_Feed,PID-J130-1.PV,1.1,0.014341292,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.1.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,1_Vibrating_Feeder1_OP,PID-J141-LIC-G1118.OP,2.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.2.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,1_Vibrating_Feeder2_OP,PID-J141-LIC-G1128.OP,2.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.3.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,2_Vibrating_Feeder1_OP,PID-J142-LIC-G1118.OP,3.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.4.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,2_Vibrating_Feeder2_OP,PID-J142-LIC-G1128.OP,3.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.5.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,3_Vibrating_Feeder1_OP,PID-J143-LIC-G1118.OP,4.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.6.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,3_Vibrating_Feeder2_OP,PID-J143-LIC-G1128.OP,4.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.7.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,4_Vibrating_Feeder1_OP,PID-J144-LIC-G1118.OP,5.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.8.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,4_Vibrating_Feeder2_OP,PID-J144-LIC-G2118.OP,5.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.9.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,1_Tert_Crusher_Cavity_Level,PID-J141-BF-PID.PV,6.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.10.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,1_Tert_Crusher_CSS,YC-J141-CC-01-CSS.PV,6.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.11.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,2_Tert_Crusher_Cavity_Level,PID-J142-BF-PID.PV,7.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.12.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,2_Tert_Crusher_CSS,YC-J142-CC-01-CCS.PV,7.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.13.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,3_Tert_Crusher_Cavity_Level,PID-J143-BF-PID.PV,8.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.14.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,3_Tert_Crusher_CSS,YC-J143-CC-01-CCS.PV,8.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.15.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,4_Tert_Crusher_Cavity_Level,PID-J144-BF-PID.PV,9.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.16.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,4_Tert_Crusher_CSS,YC-J144-CC-01-CCS.PV,9.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.17.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,MV,DMV.SP,,10.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.18.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,DV,Conv_G2700_Weightometer,CNVYR-J154-G2700.RECYCLE-WEIGHTOMETER.MPC-READING,1.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.19.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,DV,Conv_G3000_Weightometer,CNVYR-J154-G3000.TOTAL-PRODUCT-WEIGHTOMETER.MPC-READING,1.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.20.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,DV,1_Conv_Feed1_OP,CNVYR-J141-G3000.HZ-SPEED.RAW,2.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.21.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,DV,1_Conv_Feed2_OP,CNVYR-J141-G3100.HZ-SPEED.RAW,2.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.22.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,DV,2_Conv_Feed1_OP,CNVYR-J142-G3200.HZ-SPEED.RAW,3.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.23.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,DV,2_Conv_Feed2_OP,CNVYR-J142-G3300.HZ-SPEED.RAW,3.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.24.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,DV,3_Conv_Feed1_OP,CNVYR-J143-G3400.HZ-SPEED.RAW,4.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.25.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,DV,3_Conv_Feed2_OP,CNVYR-J143-G3500.HZ-SPEED.RAW,4.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.26.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,DV,4_Conv_Feed1_OP,CNVYR-J144-G3600.HZ-SPEED.RAW,5.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.27.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,DV,4_Conv_Feed2_OP,CNVYR-J144-G3700.HZ-SPEED.RAW,5.2,0,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.28.GAIN-VAL
1.6,Conv_G2268_Amps,CNVYR-J153-G2200.CURRENT.READING,DV,Oversize_Feed,CNVYR-J153-G2200.WEIGHTOMETER.READING,10.1,0,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CONV_G2268_AMPS.29.GAIN-VAL
2.1,1_Chute_Level1,CHUTE-J141-G2110-CHUTE.LEVEL.READING,MV,Fresh_Feed,PID-J130-1.PV,1.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_1_CHUTE_LEVEL1.1.GAIN-VAL
2.1,1_Chute_Level1,CHUTE-J141-G2110-CHUTE.LEVEL.READING,MV,1_Vibrating_Feeder1_OP,PID-J141-LIC-G1118.OP,2.1,3.422274351,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_1_CHUTE_LEVEL1.2.GAIN-VAL
2.1,1_Chute_Level1,CHUTE-J141-G2110-CHUTE.LEVEL.READING,MV,1_Vibrating_Feeder2_OP,PID-J141-LIC-G1128.OP,2.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_1_CHUTE_LEVEL1.3.GAIN-VAL
2.1,1_Chute_Level1,CHUTE-J141-G2110-CHUTE.LEVEL.READING,MV,2_Vibrating_Feeder1_OP,PID-J142-LIC-G1118.OP,3.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_1_CHUTE_LEVEL1.4.GAIN-VAL
2.1,1_Chute_Level1,CHUTE-J141-G2110-CHUTE.LEVEL.READING,MV,2_Vibrating_Feeder2_OP,PID-J142-LIC-G1128.OP,3.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_1_CHUTE_LEVEL1.5.GAIN-VAL
2.1,1_Chute_Level1,CHUTE-J141-G2110-CHUTE.LEVEL.READING,MV,3_Vibrating_Feeder1_OP,PID-J143-LIC-G1118.OP,4.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_1_CHUTE_LEVEL1.6.GAIN-VAL
2.1,1_Chute_Level1,CHUTE-J141-G2110-CHUTE.LEVEL.READING,MV,3_Vibrating_Feeder2_OP,PID-J143-LIC-G1128.OP,4.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_1_CHUTE_LEVEL1.7.GAIN-VAL
2.1,1_Chute_Level1,CHUTE-J141-G2110-CHUTE.LEVEL.READING,MV,4_Vibrating_Feeder1_OP,PID-J144-LIC-G1118.OP,5.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_1_CHUTE_LEVEL1.8.GAIN-VAL
2.1,1_Chute_Level1,CHUTE-J141-G2110-CHUTE.LEVEL.READING,MV,4_Vibrating_Feeder2_OP,PID-J144-LIC-G2118.OP,5.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_1_CHUTE_LEVEL1.9.GAIN-VAL
2.1,1_Chute_Level1,CHUTE-J141-G2110-CHUTE.LEVEL.READING,MV,1_Tert_Crusher_Cavity_Level,PID-J141-BF-PID.PV,6.1,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_1_CHUTE_LEVEL1.10.GAIN-VAL
2.1,1_Chute_Level1,CHUTE-J141-G2110-CHUTE.LEVEL.READING,MV,1_Tert_Crusher_CSS,YC-J141-CC-01-CSS.PV,6.2,NaN,SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_1_CHUTE_LEVEL1.11.GAIN-VAL
