IDX_TagName,IDX_Description,IDX_Minimum,IDX_Maximum,Timestamp,ValueString,ValueReal
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J144-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.17.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,1.200771332,1.200771332
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J144-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.17.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,1.200771332,1.200771332
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J142-G3128.POWER.MPC-PV.23.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J142-G3128.POWER.MPC-PV.23.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J142-G3128.POWER.MPC-PV.23.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.18.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.18.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.18.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.11.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.11.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.11.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.APC-J141_LIC_005C.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.NUM-DATA-POINTS,,0,0,2024-10-14T10:25:29.388Z,11,11
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.5.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.5.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.5.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.7.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.7.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.7.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J143-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.21.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J143-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.21.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J143-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.21.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.13.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,1.200771332,1.200771332
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.13.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,1.200771332,1.200771332
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.13.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,1.200771332,1.200771332
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.26.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.26.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.26.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.16.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.16.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.16.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.1.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.1.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.1.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J142-G3128.POWER.MPC-PV.19.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J142-G3128.POWER.MPC-PV.19.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J142-G3128.POWER.MPC-PV.19.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.20.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.20.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.20.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.12.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.12.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.12.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.24.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.24.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.24.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.7.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.7.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.7.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.27.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.27.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.27.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.14.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.14.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.14.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.23.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.23.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.23.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J142-G3128.POWER.MPC-PV.15.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J142-G3128.POWER.MPC-PV.15.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J142-G3128.POWER.MPC-PV.15.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.22.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.22.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.22.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J143-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.18.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J143-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.18.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J143-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.18.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.16.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.16.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.16.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J143-G3128.POWER.MPC-PV.1.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J143-G3128.POWER.MPC-PV.1.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J143-G3128.POWER.MPC-PV.1.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.22.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.22.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.22.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.10.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.10.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.10.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.6.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.6.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J141-G3128.POWER.MPC-PV.6.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.APC-J141_LIC_005C.PROFIT_PID-J141-BF-PID.SP.ACTIVE-LOW-LIMIT,,0,0,2024-10-14T10:25:29.388Z,20,20
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.24.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.24.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.24.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.27.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.27.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.27.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J142-G3128.POWER.MPC-PV.17.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J142-G3128.POWER.MPC-PV.17.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J142-G3128.POWER.MPC-PV.17.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.22.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.22.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.22.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.8.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.8.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.8.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J143-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.25.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J143-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.25.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J143-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.25.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J144-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.13.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J144-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.13.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J144-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.13.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.23.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.23.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_MOTOR-J144-G3128.POWER.MPC-PV.23.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.13.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.13.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.13.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.23.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.23.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.23.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J144-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.5.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J144-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.5.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J144-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.5.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.5.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.5.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.5.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.2.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.2.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.2.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J144-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.15.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J144-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.15.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J144-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.15.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J144-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.18.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J144-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.18.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J144-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.18.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.21.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.21.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J142-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.21.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.23.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.23.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J141-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.23.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
SIS-JIG.SEP.PWO-SEP_T-CRUSHING.PROFIT_CAM-J143-G3120-LYNXX.CUMULATIVE-PERC-RETAINED.READING.4.GAIN-VAL,,0,0,2024-10-14T10:25:29.388Z,0,0
